Annotator-E,engiku021f,MultiLingual_Engine_Ubiqus.525,23,TGT,eng,iku,99,nunatsiaq-20191114-2,False,1603716760.066,1603716763.168
Annotator-E,engiku021f,MultiLingual_Engine_Ubiqus.525,25,TGT,eng,iku,88,nunatsiaq-20191114-2,False,1603716771.623,1603716860.355
Annotator-E,engiku021f,MultiLingual_Engine_Ubiqus.525,31,TGT,eng,iku,98,nunatsiaq-20191114-2,False,1603717132.903,1603717141.502
Annotator-E,engiku021f,OPPO.722,11,BAD,eng,iku,25,nunatsiaq-20190930,False,1603720034.412,1603720066.416
Annotator-E,engiku0220,Groningen.1392,24,TGT,eng,iku,97,nunatsiaq-20191018,False,1603750534.681,1603750566.381
Annotator-E,engiku0220,Groningen.1392,27,TGT,eng,iku,88,nunatsiaq-20191018,True,1603750791.599,1603750874.211
Annotator-E,engiku0220,SRPOL.383,16,TGT,eng,iku,85,nunatsiaq-20190911,False,1603752267.874,1603752374.519
Annotator-E,engiku0220,SRPOL.383,21,TGT,eng,iku,87,nunatsiaq-20190911,False,1603753277.763,1603753351.025
Annotator-E,engiku0220,SRPOL.383,35,TGT,eng,iku,97,nunatsiaq-20190911,False,1603754156.254,1603754189.44
Annotator-E,engiku0220,Groningen.1392,0,BAD,eng,iku,50,nunatsiaq-20191018,False,1603761143.233,1603761238.29
Annotator-E,engiku0220,SRPOL.383,20,TGT,eng,iku,98,nunatsiaq-20190911,False,1603753242.028,1603753277.754
Annotator-E,engiku0220,Groningen.1392,18,TGT,eng,iku,76,nunatsiaq-20191108,False,1603739466.112,1603739530.824
Annotator-E,engiku0220,Groningen.1392,22,TGT,eng,iku,97,nunatsiaq-20191108,False,1603739687.657,1603739762.38
Annotator-E,engiku0220,NICT_Kyoto.1219,20,TGT,eng,iku,38,nunatsiaq-20191031,False,1603742410.427,1603742475.186
Annotator-E,engiku0220,NICT_Kyoto.1219,26,TGT,eng,iku,91,nunatsiaq-20191031,False,1603742641.898,1603742692.237
Annotator-E,engiku0221,UEDIN.1281,14,TGT,eng,iku,64,nunatsiaq-20191007,False,1603816493.184,1603816576.532
Annotator-E,engiku0221,UEDIN.1281,43,TGT,eng,iku,83,nunatsiaq-20191007,False,1603825567.199,1603825601.154
Annotator-E,engiku0221,UQAM_TanLe.521,56,TGT,eng,iku,87,nunatsiaq-20191107,False,1603803034.089,1603803058.822
Annotator-E,engiku0221,UEDIN.1281,39,TGT,eng,iku,99,nunatsiaq-20191007,False,1603825405.168,1603825418.848
Annotator-E,engiku0221,UQAM_TanLe.521,57,TGT,eng,iku,76,nunatsiaq-20191107,False,1603803058.833,1603803095.175
Annotator-E,engiku0221,UQAM_TanLe.521,61,TGT,eng,iku,96,nunatsiaq-20191107,True,1603803212.843,1603803251.189
Annotator-E,engiku0221,UEDIN.1281,20,BAD,eng,iku,73,nunatsiaq-20191007,False,1603913735.058,1603913737.163
Annotator-E,engiku0221,UQAM_TanLe.521,28,TGT,eng,iku,97,nunatsiaq-20191107,False,1603800989.583,1603801058.861
Annotator-E,engiku0221,UEDIN.1281,21,BAD,eng,iku,13,nunatsiaq-20191007,False,1603913737.171,1603913740.031
Annotator-C,engiku0222,Human-A.0,18,TGT,eng,iku,50,nunatsiaq-20191121,False,1604155196.983,1604155219.667
Annotator-C,engiku0222,CUNI-Transfer.1009,35,TGT,eng,iku,76,nunatsiaq-20191009,False,1604157415.122,1604157445.035
Annotator-C,engiku0222,Human-A.0,8,TGT,eng,iku,76,nunatsiaq-20191121,False,1604154832.636,1604154851.704
Annotator-C,engiku0222,Human-A.0,6,TGT,eng,iku,75,nunatsiaq-20191121,False,1604157627.812,1604157715.756
Annotator-C,engiku0222,Human-A.0,26,TGT,eng,iku,50,nunatsiaq-20191121,True,1604158169.619,1604158183.653
Annotator-C,engiku0222,zlabs-nlp.49,9,TGT,eng,iku,0,nunatsiaq-20190923,False,1604084233.182,1604084238.608
Annotator-C,engiku0222,zlabs-nlp.49,10,TGT,eng,iku,0,nunatsiaq-20190923,False,1604084238.614,1604084272.36
Annotator-C,engiku0222,zlabs-nlp.49,16,TGT,eng,iku,0,nunatsiaq-20190923,True,1604084306.06,1604084314.705
Annotator-C,engiku0222,SRPOL.383,19,TGT,eng,iku,24,nunatsiaq-20191017-2,False,1604086303.805,1604086336.296
Annotator-C,engiku0222,SRPOL.383,23,TGT,eng,iku,50,nunatsiaq-20191017-2,False,1604086369.925,1604086386.767
Annotator-C,engiku0222,SRPOL.383,50,TGT,eng,iku,86,nunatsiaq-20191017-2,False,1604152292.586,1604152315.601
Annotator-C,engiku0222,SRPOL.383,55,TGT,eng,iku,50,nunatsiaq-20191017-2,False,1604152560.238,1604152754.966
Annotator-C,engiku0222,SRPOL.383,56,TGT,eng,iku,0,nunatsiaq-20191017-2,False,1604152754.975,1604152789.543
Annotator-C,engiku0222,zlabs-nlp.49,8,BAD,eng,iku,0,nunatsiaq-20190923,False,1604154246.639,1604154251.412
Annotator-C,engiku0222,zlabs-nlp.49,11,TGT,eng,iku,0,nunatsiaq-20190923,False,1604154264.425,1604154269.351
Annotator-C,engiku0222,zlabs-nlp.49,13,TGT,eng,iku,0,nunatsiaq-20190923,False,1604154286.861,1604154308.566
Annotator-C,engiku0222,SRPOL.383,0,BAD,eng,iku,0,nunatsiaq-20191017-2,False,1604154341.587,1604154375.273
Annotator-D,engiku0223,Human-A.0,2,TGT,eng,iku,73,nunatsiaq-20190926-2,False,1604836188.2,1604836244.162
Annotator-D,engiku0223,Human-A.0,9,TGT,eng,iku,95,nunatsiaq-20190926-2,False,1604836428.803,1604836451.2
Annotator-D,engiku0223,Human-A.0,25,TGT,eng,iku,97,nunatsiaq-20190926-2,False,1604837099.798,1604837139.595
Annotator-D,engiku0223,Human-A.0,32,TGT,eng,iku,88,nunatsiaq-20190926-2,False,1604837359.26,1604837390.05
Annotator-D,engiku0223,CUNI-Transfer.1009,2,BAD,eng,iku,40,nunatsiaq-20191022,False,1604842620.564,1604842677.781
Annotator-C,engiku0222,Human-A.0,5,BAD,eng,iku,0,nunatsiaq-20191121,False,1604157615.16,1604157627.804
Annotator-D,engiku0223,CUNI-Transfer.1009,5,TGT,eng,iku,75,nunatsiaq-20191025-2,False,1604159512.416,1604159530.708
Annotator-D,engiku0223,NICT_Kyoto.1219,4,TGT,eng,iku,50,nunatsiaq-20191128-2,False,1604162438.514,1604162503.512
Annotator-D,engiku0223,CUNI-Transfer.1009,16,TGT,eng,iku,76,nunatsiaq-20191025-2,False,1604159896.976,1604159903.701
Annotator-D,engiku0223,CUNI-Transfer.1009,26,TGT,eng,iku,50,nunatsiaq-20191025-2,False,1604161958.15,1604162025.709
Annotator-D,engiku0223,NICT_Kyoto.1219,17,TGT,eng,iku,75,nunatsiaq-20191128-2,False,1604163378.561,1604163382.564
Annotator-D,engiku0223,NICT_Kyoto.1219,24,TGT,eng,iku,50,nunatsiaq-20191128-2,False,1604164093.301,1604164114.814
Annotator-D,engiku0223,NICT_Kyoto.1219,27,TGT,eng,iku,75,nunatsiaq-20191128-2,False,1604164132.67,1604164163.66
Annotator-D,engiku0223,CUNI-Transfer.1009,9,TGT,eng,iku,50,nunatsiaq-20191025-2,False,1604165269.674,1604165281.743
Annotator-D,engiku0223,CUNI-Transfer.1009,15,TGT,eng,iku,76,nunatsiaq-20191025-2,False,1604165522.693,1604165532.927
Annotator-D,engiku0223,CUNI-Transfer.1009,24,TGT,eng,iku,75,nunatsiaq-20191025-2,False,1604165743.187,1604165815.034
Annotator-D,engiku0223,NICT_Kyoto.1219,2,TGT,eng,iku,50,nunatsiaq-20191128-2,False,1604166039.658,1604166052.687
Annotator-D,engiku0224,CUNI-Transfer.1009,24,TGT,eng,iku,100,nunatsiaq-20190926,False,1604849892.806,1604849896.491
Annotator-D,engiku0224,UQAM_TanLe.521,6,TGT,eng,iku,0,nunatsiaq-20191031,False,1604843715.644,1604843721.549
Annotator-D,engiku0224,CUNI-Transfer.1009,28,TGT,eng,iku,29,nunatsiaq-20190926,True,1604867518.163,1604867531.148
Annotator-D,engiku0224,UQAM_TanLe.521,12,TGT,eng,iku,10,nunatsiaq-20191031,False,1604843821.664,1604843848.076
Annotator-D,engiku0224,UQAM_TanLe.521,28,TGT,eng,iku,1,nunatsiaq-20191031,False,1604844155.573,1604844167.89
Annotator-D,engiku0224,UQAM_TanLe.521,32,TGT,eng,iku,4,nunatsiaq-20191031,False,1604845357.066,1604845370.17
Annotator-D,engiku0224,NRC.715,5,TGT,eng,iku,89,nunatsiaq-20191108,False,1604845694.534,1604845748.375
Annotator-D,engiku0224,NRC.715,37,TGT,eng,iku,92,nunatsiaq-20191108,False,1604848627.695,1604848652.379
Annotator-D,engiku0224,NRC.715,21,TGT,eng,iku,93,nunatsiaq-20191108,False,1604848080.901,1604848119.335
Annotator-D,engiku0224,NRC.715,22,TGT,eng,iku,82,nunatsiaq-20191108,False,1604848119.35,1604848136.239
Annotator-D,engiku0224,UQAM_TanLe.521,17,BAD,eng,iku,0,nunatsiaq-20191031,False,1604849124.966,1604849130.48
Annotator-D,engiku0224,NRC.715,14,TGT,eng,iku,96,nunatsiaq-20191108,False,1604847628.594,1604847714.867
Annotator-D,engiku0225,Helsinki.992,15,TGT,eng,iku,79,nunatsiaq-20191108,False,1604874223.47,1604874254.326
Annotator-D,engiku0225,Helsinki.992,24,TGT,eng,iku,91,nunatsiaq-20191108,False,1604876662.33,1604876729.598
Annotator-D,engiku0225,OPPO.722,29,TGT,eng,iku,1,nunatsiaq-20191031,False,1604881306.481,1604881345.574
Annotator-D,engiku0225,OPPO.722,37,TGT,eng,iku,4,nunatsiaq-20191031,False,1604881503.76,1604881527.252
Annotator-D,engiku0225,Helsinki.992,5,BAD,eng,iku,0,nunatsiaq-20191108,False,1604881652.021,1604881671.771
Annotator-D,engiku0225,Helsinki.992,7,BAD,eng,iku,1,nunatsiaq-20191108,False,1604881706.207,1604881736.179
Annotator-D,engiku0225,MultiLingual_Engine_Ubiqus.525,17,TGT,eng,iku,83,nunatsiaq-20191010,False,1604868261.129,1604868328.165
Annotator-D,engiku0225,Helsinki.992,9,TGT,eng,iku,96,nunatsiaq-20191108,False,1604874002.365,1604874021.488
Annotator-D,engiku0225,MultiLingual_Engine_Ubiqus.525,21,TGT,eng,iku,63,nunatsiaq-20191010,False,1604868546.88,1604868600.892
Annotator-D,engiku0225,MultiLingual_Engine_Ubiqus.525,26,TGT,eng,iku,93,nunatsiaq-20191010,False,1604868793.706,1604868807.762
Annotator-D,engiku0225,MultiLingual_Engine_Ubiqus.525,27,TGT,eng,iku,72,nunatsiaq-20191010,False,1604868807.777,1604868829.29
Annotator-D,engiku0225,NRC.715,19,TGT,eng,iku,79,nunatsiaq-20191121,False,1604871404.333,1604871466.961
Annotator-D,engiku0225,MultiLingual_Engine_Ubiqus.525,4,BAD,eng,iku,24,nunatsiaq-20191010,False,1604872930.033,1604872946.255
Annotator-D,engiku0226,SRPOL.383,3,TGT,eng,iku,93,nunatsiaq-20191022,False,1604886688.216,1604886706.53
Annotator-D,engiku0226,SRPOL.383,25,TGT,eng,iku,73,nunatsiaq-20191022,False,1604887497.976,1604887514.428
Annotator-D,engiku0226,SRPOL.383,30,TGT,eng,iku,61,nunatsiaq-20191022,False,1604887588.503,1604887652.763
Annotator-D,engiku0226,SRPOL.383,36,TGT,eng,iku,93,nunatsiaq-20191022,False,1604887799.472,1604887825.722
Annotator-D,engiku0226,OPPO.722,3,TGT,eng,iku,93,nunatsiaq-20190923,False,1604885569.155,1604885585.234
Annotator-D,engiku0226,Helsinki.992,14,TGT,eng,iku,95,nunatsiaq-20191128-2,False,1604883087.806,1604883119.609
Annotator-D,engiku0226,Helsinki.992,24,TGT,eng,iku,95,nunatsiaq-20191128-2,False,1604883345.58,1604883384.664
Annotator-D,engiku0226,CUNI-Transfer.1009,0,TGT,eng,iku,95,nunatsiaq-20190930,False,1604883653.917,1604883678.128
Annotator-D,engiku0226,SRPOL.383,15,TGT,eng,iku,82,nunatsiaq-20191022,False,1604887014.21,1604887090.919
Annotator-D,engiku0226,CUNI-Transfer.1009,6,TGT,eng,iku,97,nunatsiaq-20190930,False,1604883825.61,1604883873.061
Annotator-D,engiku0226,CUNI-Transfer.1009,9,TGT,eng,iku,100,nunatsiaq-20190930,False,1604883909.175,1604883939.092
Annotator-D,engiku0226,CUNI-Transfer.1009,17,TGT,eng,iku,100,nunatsiaq-20190930,False,1604884174.853,1604884192.235
Annotator-D,engiku0226,CUNI-Transfer.1009,26,TGT,eng,iku,88,nunatsiaq-20190930,False,1604885312.269,1604885346.626
Annotator-D,engiku0226,Helsinki.992,14,TGT,eng,iku,63,nunatsiaq-20191128-2,False,1604886377.429,1604886401.915
Annotator-D,engiku0227,NRC.715,16,TGT,eng,iku,93,nunatsiaq-20191007,False,1604924930.265,1604924982.114
Annotator-D,engiku0227,NRC.715,2,BAD,eng,iku,4,nunatsiaq-20191007,False,1604928210.475,1604928242.965
Annotator-D,engiku0227,NRC.715,17,BAD,eng,iku,26,nunatsiaq-20191007,False,1604928664.755,1604928706.817
Annotator-D,engiku0227,Human-A.0,10,TGT,eng,iku,95,nunatsiaq-20191025,False,1604890840.539,1604890868.158
Annotator-D,engiku0227,Human-A.0,15,TGT,eng,iku,97,nunatsiaq-20191025,False,1604891018.472,1604891043.388
Annotator-D,engiku0227,Human-A.0,23,TGT,eng,iku,89,nunatsiaq-20191025,False,1604891371.382,1604891394.522
Annotator-D,engiku0227,Human-A.0,35,TGT,eng,iku,96,nunatsiaq-20191025,False,1604891763.685,1604891790.44
Annotator-D,engiku0227,Human-A.0,51,TGT,eng,iku,91,nunatsiaq-20191025,False,1604892332.176,1604892370.155
Annotator-E,engiku0228,zlabs-nlp.49,7,TGT,eng,iku,0,nunatsiaq-20190911,False,1604452501.282,1604452508.142
Annotator-E,engiku0228,zlabs-nlp.49,13,TGT,eng,iku,0,nunatsiaq-20190911,False,1604452528.292,1604452531.876
Annotator-E,engiku0228,zlabs-nlp.49,31,TGT,eng,iku,0,nunatsiaq-20190911,False,1604452599.837,1604452604.705
Annotator-E,engiku0228,Helsinki.992,13,TGT,eng,iku,87,nunatsiaq-20191018,False,1604499906.919,1604499970.541
Annotator-E,engiku0228,Helsinki.992,4,TGT,eng,iku,64,nunatsiaq-20191018,False,1604498811.623,1604498907.222
Annotator-E,engiku0228,zlabs-nlp.49,1,BAD,eng,iku,0,nunatsiaq-20190911,False,1604502014.409,1604502031.947
Annotator-E,engiku0228,Helsinki.992,16,TGT,eng,iku,76,nunatsiaq-20191018,False,1604500141.048,1604500175.865
Annotator-E,engiku0228,Helsinki.992,18,TGT,eng,iku,76,nunatsiaq-20191018,False,1604500229.548,1604500275.258
Annotator-E,engiku0228,zlabs-nlp.49,12,TGT,eng,iku,0,nunatsiaq-20190911,False,1604502158.623,1604502163.073
Annotator-E,engiku0228,zlabs-nlp.49,13,BAD,eng,iku,0,nunatsiaq-20190911,False,1604502163.08,1604502185.155
Annotator-E,engiku0228,NRC.715,1,TGT,eng,iku,50,nunatsiaq-20191127,False,1604366827.144,1604366844.834
Annotator-E,engiku0228,NRC.715,8,TGT,eng,iku,81,nunatsiaq-20191127,False,1604367315.441,1604367384.206
Annotator-E,engiku0228,NRC.715,9,TGT,eng,iku,80,nunatsiaq-20191127,False,1604367384.216,1604367461.011
Annotator-E,engiku0228,NRC.715,10,TGT,eng,iku,99,nunatsiaq-20191127,False,1604367461.023,1604367468.268
Annotator-E,engiku0228,Human-A.0,3,TGT,eng,iku,65,nunatsiaq-20191025-3,False,1604372424.317,1604372449.725
Annotator-E,engiku0228,NRC.715,37,TGT,eng,iku,87,nunatsiaq-20191127,False,1604370203.943,1604370249.652
Annotator-E,engiku0228,NRC.715,10,TGT,eng,iku,99,nunatsiaq-20191127,False,1604451467.495,1604451471.495
Annotator-E,engiku0229,OPPO.722,5,TGT,eng,iku,35,nunatsiaq-20191025,False,1604586116.881,1604586156.633
Annotator-E,engiku0229,OPPO.722,44,TGT,eng,iku,24,nunatsiaq-20191025,False,1604625497.077,1604625524.734
Annotator-E,engiku0229,Facebook_AI.1465,13,TGT,eng,iku,76,nunatsiaq-20190926,False,1604674041.147,1604674111.349
Annotator-D,engiku0227,NRC.715,1,TGT,eng,iku,2,nunatsiaq-20191007,False,1604924268.357,1604924284.064
Annotator-E,engiku0229,Facebook_AI.1465,22,TGT,eng,iku,99,nunatsiaq-20190926,False,1604674383.799,1604674388.114
Annotator-E,engiku0229,MultiLingual_Engine_Ubiqus.525,6,TGT,eng,iku,80,nunatsiaq-20191002,False,1604505485.746,1604505506.712
Annotator-E,engiku0229,MultiLingual_Engine_Ubiqus.525,8,TGT,eng,iku,79,nunatsiaq-20191002,False,1604505536.404,1604505599.591
Annotator-E,engiku0229,MultiLingual_Engine_Ubiqus.525,10,TGT,eng,iku,86,nunatsiaq-20191002,False,1604505651.801,1604505685.894
Annotator-E,engiku0229,Groningen.1392,5,TGT,eng,iku,86,nunatsiaq-20191009,False,1604534165.603,1604534200.73
Annotator-E,engiku0229,Groningen.1392,18,TGT,eng,iku,99,nunatsiaq-20191009,False,1604536134.259,1604536144.957
Annotator-E,engiku0229,Groningen.1392,21,TGT,eng,iku,87,nunatsiaq-20191009,False,1604536279.946,1604536305.303
Annotator-E,engiku0229,MultiLingual_Engine_Ubiqus.525,9,BAD,eng,iku,50,nunatsiaq-20191002,False,1604583296.066,1604583328.94
Annotator-E,engiku022a,zlabs-nlp.49,17,TGT,eng,iku,0,nunatsiaq-20191011,False,1604761814.322,1604761819.516
Annotator-B,engiku0231,UQAM_TanLe.521,4,TGT,eng,iku,62,nunatsiaq-20191025-3,False,1604854982.453,1604855011.468
Annotator-E,engiku022a,zlabs-nlp.49,29,TGT,eng,iku,0,nunatsiaq-20191011,False,1604761865.765,1604761869.208
Annotator-E,engiku022a,NICT_Kyoto.1219,9,TGT,eng,iku,76,nunatsiaq-20191125,False,1604679326.84,1604679365.587
Annotator-E,engiku022a,NICT_Kyoto.1219,11,TGT,eng,iku,86,nunatsiaq-20191125,False,1604679407.169,1604679429.73
Annotator-E,engiku022a,NICT_Kyoto.1219,23,TGT,eng,iku,98,nunatsiaq-20191125,False,1604677466.88,1604677475.439
Annotator-E,engiku022a,UQAM_TanLe.521,1,TGT,eng,iku,88,nunatsiaq-20191106,False,1604709277.14,1604709319.643
Annotator-E,engiku022a,NICT_Kyoto.1219,13,BAD,eng,iku,14,nunatsiaq-20191125,False,1604712561.06,1604712590.662
Annotator-E,engiku022b,zlabs-nlp.49,14,TGT,eng,iku,0,nunatsiaq-20191030,False,1604772212.813,1604772216.993
Annotator-E,engiku022b,Human-A.0,14,TGT,eng,iku,96,nunatsiaq-20191031,False,1604764869.464,1604764909.129
Annotator-E,engiku022b,Human-A.0,16,TGT,eng,iku,98,nunatsiaq-20191031,False,1604764939.908,1604764962.211
Annotator-E,engiku022b,UQAM_TanLe.521,0,TGT,eng,iku,96,nunatsiaq-20191108,False,1604768874.103,1604768922.512
Annotator-E,engiku022b,zlabs-nlp.49,24,TGT,eng,iku,0,nunatsiaq-20191030,False,1604772241.598,1604772251.237
Annotator-E,engiku022b,UQAM_TanLe.521,6,TGT,eng,iku,95,nunatsiaq-20191108,False,1604769139.388,1604769199.426
Annotator-E,engiku022b,UQAM_TanLe.521,17,TGT,eng,iku,98,nunatsiaq-20191108,False,1604769645.769,1604769753.359
Annotator-E,engiku022b,UQAM_TanLe.521,40,TGT,eng,iku,95,nunatsiaq-20191108,False,1604771140.899,1604771240.494
Annotator-E,engiku022b,Human-A.0,7,TGT,eng,iku,87,nunatsiaq-20191031,False,1604771540.87,1604771572.225
Annotator-E,engiku022c,zlabs-nlp.49,10,TGT,eng,iku,0,nunatsiaq-20190930,False,1604782228.984,1604782232.686
Annotator-E,engiku022c,zlabs-nlp.49,19,TGT,eng,iku,0,nunatsiaq-20190930,False,1604782258.764,1604782261.216
Annotator-E,engiku022c,zlabs-nlp.49,25,TGT,eng,iku,0,nunatsiaq-20190930,False,1604782281.245,1604782283.474
Annotator-E,engiku022c,OPPO.722,12,TGT,eng,iku,50,nunatsiaq-20191114-2,False,1604785103.089,1604785195.594
Annotator-E,engiku022c,OPPO.722,21,TGT,eng,iku,11,nunatsiaq-20191114-2,False,1604785661.491,1604785692.339
Annotator-E,engiku022c,OPPO.722,30,TGT,eng,iku,64,nunatsiaq-20191114-2,False,1604786175.469,1604786205.946
Annotator-E,engiku022c,OPPO.722,44,TGT,eng,iku,35,nunatsiaq-20191114-2,False,1604786794.8,1604786811.668
Annotator-E,engiku022c,OPPO.722,49,TGT,eng,iku,49,nunatsiaq-20191114-2,False,1604788109.651,1604788139.918
Annotator-E,engiku022c,zlabs-nlp.49,3,BAD,eng,iku,0,nunatsiaq-20190930,False,1604788248.98,1604788257.42
Annotator-E,engiku022c,zlabs-nlp.49,10,BAD,eng,iku,0,nunatsiaq-20190930,False,1604788317.682,1604788323.907
Annotator-E,engiku022c,zlabs-nlp.49,11,BAD,eng,iku,0,nunatsiaq-20190930,False,1604788323.919,1604788332.1
Annotator-E,engiku022c,zlabs-nlp.49,5,TGT,eng,iku,0,nunatsiaq-20190926-2,False,1604780118.494,1604780128.263
Annotator-E,engiku022c,zlabs-nlp.49,25,TGT,eng,iku,0,nunatsiaq-20190926-2,False,1604780207.247,1604780210.618
Annotator-E,engiku022c,zlabs-nlp.49,2,BAD,eng,iku,0,nunatsiaq-20190926-2,False,1604781677.834,1604781684.354
Annotator-E,engiku022c,SRPOL.383,31,TGT,eng,iku,64,nunatsiaq-20190926-2,False,1604781435.891,1604781516.151
Annotator-E,engiku022c,zlabs-nlp.49,6,BAD,eng,iku,0,nunatsiaq-20190926-2,False,1604781711.513,1604781736.989
Annotator-E,engiku022c,zlabs-nlp.49,12,BAD,eng,iku,0,nunatsiaq-20190926-2,False,1604781763.668,1604781767.075
Annotator-E,engiku022c,zlabs-nlp.49,25,BAD,eng,iku,0,nunatsiaq-20190926-2,False,1604781864.97,1604781881.215
Annotator-B,engiku022d,MultiLingual_Engine_Ubiqus.525,5,TGT,eng,iku,78,nunatsiaq-20191129,False,1604611916.367,1604611960.787
Annotator-E,engiku022c,zlabs-nlp.49,3,TGT,eng,iku,0,nunatsiaq-20190930,False,1604782195.342,1604782198.738
Annotator-B,engiku022d,MultiLingual_Engine_Ubiqus.525,21,TGT,eng,iku,88,nunatsiaq-20191129,False,1604612431.947,1604612470.972
Annotator-B,engiku022d,CUNI-Transfer.1009,12,TGT,eng,iku,80,nunatsiaq-20191121,False,1604612962.938,1604612986.071
Annotator-B,engiku022d,Helsinki.992,4,TGT,eng,iku,94,nunatsiaq-20191114,False,1604671401.684,1604671424.751
Annotator-B,engiku022d,Helsinki.992,17,TGT,eng,iku,83,nunatsiaq-20191114,False,1604671774.353,1604671818.196
Annotator-B,engiku022d,Helsinki.992,18,TGT,eng,iku,80,nunatsiaq-20191114,False,1604671818.205,1604671840.654
Annotator-B,engiku022d,MultiLingual_Engine_Ubiqus.525,18,BAD,eng,iku,44,nunatsiaq-20191129,False,1604672912.315,1604672981.857
Annotator-B,engiku022d,Helsinki.992,16,TGT,eng,iku,66,nunatsiaq-20191114,False,1604671756.25,1604671774.342
Annotator-B,engiku022d,NICT_Kyoto.1219,5,TGT,eng,iku,50,nunatsiaq-20191107,False,1604607421.742,1604607434.55
Annotator-B,engiku022d,NICT_Kyoto.1219,24,TGT,eng,iku,94,nunatsiaq-20191107,False,1604609629.106,1604609799.276
Annotator-B,engiku022d,NICT_Kyoto.1219,28,TGT,eng,iku,90,nunatsiaq-20191107,False,1604609854.051,1604609876.082
Annotator-B,engiku022d,NICT_Kyoto.1219,36,TGT,eng,iku,89,nunatsiaq-20191107,False,1604610078.164,1604610133.9
Annotator-B,engiku022d,NICT_Kyoto.1219,39,TGT,eng,iku,90,nunatsiaq-20191107,False,1604610180.477,1604610205.641
Annotator-B,engiku022d,NICT_Kyoto.1219,44,TGT,eng,iku,93,nunatsiaq-20191107,False,1604610283.348,1604610324.667
Annotator-B,engiku022d,NICT_Kyoto.1219,46,TGT,eng,iku,97,nunatsiaq-20191107,False,1604610332.388,1604610337.555
Annotator-B,engiku022d,NICT_Kyoto.1219,22,BAD,eng,iku,48,nunatsiaq-20191107,False,1604611344.662,1604611359.545
Annotator-B,engiku022e,MultiLingual_Engine_Ubiqus.525,23,TGT,eng,iku,48,nunatsiaq-20191121,False,1604707262.623,1604707302.709
Annotator-B,engiku022e,OPPO.722,7,TGT,eng,iku,74,nunatsiaq-20191011,False,1604707812.616,1604707889.154
Annotator-B,engiku022e,OPPO.722,13,TGT,eng,iku,43,nunatsiaq-20191011,False,1604707994.511,1604708018.583
Annotator-B,engiku022e,OPPO.722,27,TGT,eng,iku,23,nunatsiaq-20191011,False,1604708422.127,1604708452.053
Annotator-B,engiku022e,MultiLingual_Engine_Ubiqus.525,6,BAD,eng,iku,65,nunatsiaq-20191121,False,1604709516.355,1604709581.919
Annotator-B,engiku022e,OPPO.722,20,TGT,eng,iku,77,nunatsiaq-20191011,False,1604708207.524,1604708233.315
Annotator-B,engiku022e,Groningen.1392,22,TGT,eng,iku,91,nunatsiaq-20191025-3,False,1604673749.183,1604673783.097
Annotator-B,engiku022e,Human-A.0,20,TGT,eng,iku,99,nunatsiaq-20190926,False,1604674529.621,1604674535.645
Annotator-B,engiku022e,Groningen.1392,15,TGT,eng,iku,85,nunatsiaq-20191025-3,False,1604698082.718,1604698113.15
Annotator-B,engiku022e,Human-A.0,25,TGT,eng,iku,100,nunatsiaq-20190926,False,1604674552.432,1604674556.969
Annotator-B,engiku022f,Facebook_AI.1465,2,TGT,eng,iku,38,nunatsiaq-20191106,False,1604716706.887,1604716734.115
Annotator-B,engiku022e,Human-A.0,6,TGT,eng,iku,75,nunatsiaq-20190926,False,1604698762.676,1604698852.533
Annotator-B,engiku022f,Facebook_AI.1465,24,TGT,eng,iku,23,nunatsiaq-20191106,False,1604717408.872,1604717440.106
Annotator-B,engiku022f,Facebook_AI.1465,26,TGT,eng,iku,61,nunatsiaq-20191106,False,1604717464.279,1604717510.811
Annotator-B,engiku022f,Helsinki.992,2,TGT,eng,iku,94,nunatsiaq-20191129,False,1604718587.581,1604718620.51
Annotator-B,engiku022f,UQAM_TanLe.521,11,TGT,eng,iku,53,nunatsiaq-20190926,False,1604711633.025,1604711674.017
Annotator-B,engiku022f,Helsinki.992,21,TGT,eng,iku,87,nunatsiaq-20191129,False,1604719142.847,1604719183.125
Annotator-B,engiku022f,UQAM_TanLe.521,23,TGT,eng,iku,99,nunatsiaq-20190926,False,1604711920.504,1604711922.948
Annotator-B,engiku022f,UQAM_TanLe.521,26,TGT,eng,iku,33,nunatsiaq-20190926,False,1604711938.225,1604711955.928
Annotator-B,engiku022f,MultiLingual_Engine_Ubiqus.525,24,TGT,eng,iku,63,nunatsiaq-20191025,False,1604715367.865,1604715411.237
Annotator-B,engiku022f,MultiLingual_Engine_Ubiqus.525,29,TGT,eng,iku,50,nunatsiaq-20191025,False,1604715573.289,1604715602.613
Annotator-B,engiku022f,MultiLingual_Engine_Ubiqus.525,40,TGT,eng,iku,80,nunatsiaq-20191025,False,1604715881.738,1604715894.315
Annotator-B,engiku022f,UQAM_TanLe.521,12,BAD,eng,iku,48,nunatsiaq-20190926,False,1604716489.069,1604716516.428
Annotator-B,engiku0230,Human-A.0,10,TGT,eng,iku,91,nunatsiaq-20191127,False,1604723368.009,1604723375.694
Annotator-B,engiku0230,Human-A.0,37,TGT,eng,iku,96,nunatsiaq-20191127,False,1604724011.375,1604724024.535
Annotator-B,engiku0230,Groningen.1392,5,TGT,eng,iku,49,nunatsiaq-20191114,False,1604724474.346,1604724494.781
